customer_id,age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees,churned
2a1bd580-805d-41e0-82fe-1f23679bd468,55,Male,North,Single,Student,College,2,Premium,3,3,5557.14,0,1,9,1,0,3,0,1973.57,1077.6,398.05,0.33067536949828646,3,267,5,0,Education,9.95,1
e8dcddd3-09be-4c18-96ab-603f332e30ae,33,Female,East,Married,Employed,PhD,1,Checking,43,2,7750.86,0,1,9,1,0,2,0,2060.28,1319.66,600.7,0.4755058030135595,0,186,2,0,Education,9.4,0
6335d1c6-85b2-4a6b-971a-12a1216ec0bf,26,Male,North,Single,Self-employed,PhD,0,Savings,89,1,2882.98,0,1,6,0,0,3,1,855.54,191.06,794.78,0.2727607739625255,3,730,2,0,Education,12.27,1
27b0ef48-4027-428b-b322-e3fb589b61ed,18,Male,South,Single,Unemployed,College,0,Savings,26,3,6324.82,0,1,10,0,0,1,1,1609.79,751.14,597.46,0.5282320461803248,0,730,4,1,Manufacturing,8.53,0
2bda4a41-3677-48c3-9a60-89da28488b99,44,Female,West,Married,Employed,College,1,Savings,17,4,7608.49,0,1,7,0,1,6,0,1289.67,1819.44,430.96,0.8868714650786458,0,730,5,0,Other,22.88,1
4a9aac98-aeab-45ae-a3c8-11d893e7d682,65,Female,North,Married,Employed,Master,2,Savings,16,3,2628.25,0,1,10,1,0,1,0,2173.39,1493.66,245.04,0.9044888245511137,0,730,4,0,Technology,6.15,0
63154671-3825-4806-96a1-4731c7ac3544,56,Male,West,Married,Employed,Bachelor,0,Checking,85,4,1901.92,0,0,10,0,1,4,0,1307.74,1699.25,596.25,0.31380232945067643,2,730,3,0,Manufacturing,7.24,1
60f17b70-4d17-409b-b0fa-4ea142d9ec59,44,Female,North,Divorced,Employed,College,1,Savings,43,4,3099.28,0,1,5,1,1,4,0,1722.32,1747.33,556.38,0.4073422374944393,0,730,1,0,Other,8.75,0
a66458e5-d028-4342-bd06-82eaaa6897af,74,Male,South,Married,Employed,College,1,Checking,8,1,9082.99,0,0,11,0,1,0,0,1663.04,547.21,734.11,0.7872979199020735,0,52,4,0,Technology,14.5,1
69212f32-edb0-4e46-b7ec-1479a6afe943,33,Male,South,Divorced,Employed,Master,1,Savings,97,2,7965.73,1,1,8,0,1,3,0,468.01,2347.47,1305.54,0.3730758507237487,1,730,3,0,Manufacturing,13.56,0
d567ed00-affe-4b4e-94f2-87716e12cec5,76,Female,East,Divorced,Employed,Bachelor,1,Checking,93,2,3303.58,0,1,8,0,1,4,0,855.93,1357.07,662.22,0.23364679196880955,0,730,2,0,Education,11.93,0
e85d27ba-b09c-4971-a020-6fb9c815b4cb,46,Female,North,Single,Employed,College,2,Savings,11,1,7179.14,0,1,4,0,0,1,1,1707.6,1550.8,803.27,0.3292528767198176,1,730,3,0,Healthcare,7.29,0
dfd6e9e7-9755-4322-8a5e-b036b5938bc5,76,Male,South,Widowed,Retired,College,3,Premium,91,4,7343.1,0,1,9,0,1,7,1,1318.82,371.34,1102.56,0.8465259598288373,0,730,4,0,Technology,11.75,0
17bc1b3b-e3ec-4224-93da-99e623ea9930,51,Female,North,Single,Retired,College,2,Checking,23,2,11746.53,0,1,7,1,0,2,0,2388.28,884.41,851.57,0.3781796448096173,0,730,4,0,Manufacturing,0.92,0
b569ca69-4a1f-4da5-8934-7a2c3f983959,55,Male,East,Single,Unemployed,High School,0,Checking,112,3,6402.72,0,1,6,1,0,3,0,1863.24,1822.57,364.0,0.6687210106538147,0,154,2,0,Retail,9.5,0
f81a8df7-b53a-4b0b-b3ea-7c2b79a1c5b2,53,Female,West,Single,Employed,College,3,Savings,105,2,7698.73,0,1,8,1,1,5,0,1187.08,31.21,818.37,0.6902110387920428,0,730,1,0,Education,7.34,1
98dca1ef-e994-4585-bcc6-9ad568ebfc1a,70,Female,North,Married,Employed,College,0,Savings,118,2,10124.33,0,0,6,1,0,1,0,2152.17,1813.5,943.33,0.35969632696798126,1,730,4,0,Education,12.46,0
b206dee0-5350-4b53-9157-81e447115a20,46,Female,South,Married,Self-employed,College,1,Checking,80,1,5092.96,0,1,9,0,0,8,0,2560.91,1057.26,182.61,0.03023473713244884,1,304,5,0,Technology,9.69,0
087b271d-117f-4947-97fd-320a91d16336,56,Female,West,Widowed,Employed,Bachelor,2,Checking,102,1,2413.79,0,1,12,1,1,4,0,3270.49,1482.43,833.51,0.011096732588769975,0,730,3,0,Retail,4.74,0
cb1a9dbe-d0d0-4644-8cf9-efb2fa6f94c9,24,Male,West,Divorced,Self-employed,PhD,2,Savings,48,4,354.36,1,1,9,0,0,1,0,1621.88,1575.59,1068.08,0.045633306300799314,1,730,3,0,Technology,12.77,0
a629f909-2cc0-4cfa-a3ab-219664f07028,24,Male,South,Married,Employed,Master,2,Checking,47,3,4087.34,0,1,8,1,0,2,0,1377.23,1283.55,159.12,0.7511721483493167,1,308,4,0,Technology,12.89,0
d6aceb33-5024-43e7-8bcb-fc76a42617b3,61,Female,South,Divorced,Retired,Master,0,Savings,110,3,2867.19,0,0,8,1,0,8,0,1026.09,939.35,758.07,0.26823937384173047,2,322,1,0,Other,13.06,1
dbc9dd7a-6b86-479c-b134-821ec81e474b,41,Female,North,Single,Unemployed,Master,0,Savings,100,2,7554.37,0,1,12,0,0,3,0,1201.8,1732.08,922.7,0.7840275301684375,0,730,5,0,Healthcare,10.71,1
52e7aebb-dcd6-4258-92a3-6998ead24274,41,Male,North,Married,Employed,Bachelor,1,Savings,11,1,3151.23,0,1,11,1,0,1,0,552.36,2487.29,605.02,0.6327075371381506,0,730,2,0,Education,6.32,0
4e7f496f-d028-465d-a6a8-39674249d879,48,Female,West,Single,Self-employed,Master,4,Savings,14,4,7592.05,0,0,8,1,0,3,1,1325.76,1242.46,745.96,0.5357474602031446,1,730,2,1,Retail,15.02,0
944dc705-4a76-417b-a1c3-cb2d17982f65,22,Male,East,Divorced,Retired,College,0,Checking,27,2,5265.34,0,0,5,1,0,2,0,994.93,1123.56,1245.35,0.9756482775719506,0,91,4,0,Healthcare,17.83,0
68d44fab-d16b-4da9-8806-a107e35abae8,57,Male,East,Married,Employed,College,0,Savings,22,3,5969.2,0,1,10,1,0,3,1,1125.1,453.5,983.51,0.11142968770262318,0,730,2,0,Technology,10.07,0
825c7e2f-a83f-490e-af69-7b3bb9650850,28,Male,South,Married,Employed,College,2,Checking,84,1,1697.79,0,0,4,1,0,2,1,883.55,1166.16,1356.39,0.0751188509223728,0,730,5,0,Other,6.85,0
c2b9d954-bed4-4fc4-94bf-475f7b0df615,18,Male,East,Single,Retired,Bachelor,1,Savings,85,3,3407.18,0,0,13,1,1,2,0,2105.99,1538.8,486.67,0.5314481996714358,1,730,1,0,Manufacturing,9.69,0
3685af96-ceda-41be-946b-60db397ac7aa,26,Female,South,Single,Employed,College,1,Checking,47,3,5346.4,0,1,8,1,1,2,0,2010.07,2385.88,473.93,0.7708542444317154,1,730,5,1,Education,10.99,0
1cf59026-bb89-41ed-91c0-dcfa935c47d8,23,Male,West,Married,Self-employed,Bachelor,3,Savings,23,2,6110.32,0,1,5,1,0,4,0,1845.46,715.58,1600.58,0.5516514929745344,1,730,4,1,Manufacturing,6.73,0
b2e7a219-0d47-4256-b018-8f65dcd1f331,63,Male,East,Widowed,Self-employed,High School,0,Savings,75,2,7462.53,0,1,9,0,1,2,0,2650.69,860.13,613.93,0.250878944317774,0,730,4,0,Other,11.24,0
ad023ab7-7386-4b68-929a-e6a0a586bfc6,21,Female,West,Single,Self-employed,College,1,Checking,88,1,4333.77,0,1,7,1,1,3,0,1481.32,1224.27,474.35,0.47078586308672843,3,242,4,0,Other,16.0,1
c43a86b6-ad25-44c6-af45-27ab4ae48cd5,59,Male,North,Single,Employed,High School,1,Savings,11,1,10327.2,0,1,13,1,1,0,0,1215.04,1730.29,571.05,0.3609863938582567,0,730,3,0,Healthcare,10.59,0
56885f59-7f1d-48f8-bc41-c0acabb80fdb,35,Female,South,Single,Student,Master,0,Checking,18,1,3905.72,0,1,10,1,0,1,0,1737.83,1768.94,721.87,0.928269309047336,0,730,4,0,Retail,4.32,0
94a153e3-c96c-4663-a4a2-c54d7c0587c7,66,Female,North,Single,Retired,College,1,Checking,70,4,7324.29,0,1,8,0,1,5,0,2926.16,649.08,872.7,0.13368062956315985,2,730,4,0,Technology,1.77,0
88eca8b9-8fdb-4a91-9748-31d606d1f61d,71,Female,South,Married,Employed,PhD,0,Checking,119,4,7314.58,0,0,5,0,0,1,1,2861.95,1647.61,971.51,0.9986154339200514,0,730,1,0,Other,4.36,1
9e14d224-9ce2-43f3-8027-edd34b9684c6,76,Female,West,Single,Employed,College,0,Savings,58,3,7053.92,0,0,7,0,0,2,1,1791.11,1064.11,538.3,0.004278961074715371,0,730,3,0,Technology,6.3,0
05b87061-7dfc-4632-a168-39131a162ea5,42,Female,South,Single,Employed,Bachelor,1,Checking,55,3,6316.5,0,1,10,1,1,7,0,974.27,232.43,1750.35,0.8749560610772127,0,37,2,0,Other,8.32,1
0020a924-396c-4cca-ac40-0ca0fa51d507,59,Male,West,Single,Retired,Master,1,Checking,63,3,5031.66,0,0,5,1,1,4,1,1723.13,1575.31,910.03,0.08388727733047241,0,730,5,0,Education,8.16,0
f78fad8b-e336-416f-8396-6bf9d504070f,20,Male,South,Married,Employed,Bachelor,2,Savings,113,4,3125.4,0,0,16,1,0,3,0,1643.41,1152.33,1132.53,0.8940158781610276,0,730,3,0,Technology,1.68,0
dd14f4a0-8715-4ba0-9fe5-75d642269a37,25,Male,North,Divorced,Employed,High School,3,Savings,103,4,2973.67,0,0,10,0,1,4,0,965.41,722.93,1446.01,0.6816503582791045,0,301,2,0,Other,6.83,0
304355ba-aae5-405b-bb88-7c52b6094b85,31,Male,West,Married,Self-employed,College,2,Checking,49,4,3559.14,0,0,9,1,0,2,0,2012.25,22.78,912.13,0.23233876908856443,0,730,5,0,Education,12.31,0
f8a184f9-9dfb-4e6e-9012-a1084cfce988,58,Female,South,Widowed,Employed,College,1,Savings,81,2,6124.12,0,1,7,0,1,3,0,742.0,1464.36,525.12,0.8184345254550979,1,136,3,0,Retail,5.14,0
ce0f5671-0200-41a9-8964-0661e841b8a2,28,Female,West,Divorced,Employed,College,2,Checking,38,1,6612.26,0,1,12,0,1,0,0,2444.97,140.25,1121.73,0.19808507105613948,0,730,5,0,Healthcare,16.41,0
8494ddc7-dfb3-4a35-a294-2574687833e7,46,Male,West,Single,Employed,Bachelor,2,Checking,17,1,1658.04,0,0,10,1,1,4,0,1401.09,1158.23,820.24,0.08509829308291872,1,730,5,0,Other,11.15,0
4fea2b8c-1bc9-4fab-b382-7269cbdd4de5,36,Male,East,Married,Employed,Master,0,Checking,63,2,3745.8,0,1,9,1,1,2,0,3401.32,666.71,869.99,0.7310770488327429,2,214,5,0,Technology,9.59,0
257984b2-165d-46b2-8838-5079aa7b0aaf,65,Female,South,Married,Self-employed,College,0,Savings,93,1,2876.22,0,0,6,0,1,1,0,1882.56,149.93,199.21,0.5391110759447568,0,730,3,0,Other,4.23,0
d5caa31e-e555-4a93-8825-4895734c2bd7,24,Male,East,Married,Employed,College,1,Checking,47,2,7117.96,0,1,9,0,0,3,1,2361.7,826.63,287.2,0.11356402878655636,0,730,2,0,Healthcare,14.66,0
891685f9-013e-4654-ba64-0ef5eaee71d9,40,Female,West,Married,Retired,Bachelor,1,Savings,78,1,4562.37,0,1,11,1,1,3,0,261.78,228.88,1339.3,0.7372352363738982,0,730,5,0,Other,15.72,0
739113a5-6ea7-4a18-9345-aeecfd3847bc,53,Male,North,Single,Employed,Bachelor,0,Savings,59,2,3543.83,1,1,11,1,0,3,1,2484.63,531.92,1549.5,0.5419923415482719,1,730,1,0,Retail,6.96,1
3e5a8ff5-0090-4303-8168-4a2b3c918950,71,Male,South,Married,Self-employed,High School,0,Checking,48,3,6568.99,0,0,7,1,1,7,0,632.43,1236.46,794.62,0.9982410538630166,0,730,2,0,Other,5.95,0
4c149ddd-9fef-482f-9272-1382cd9fada9,76,Male,South,Married,Student,College,2,Premium,65,1,6059.68,1,0,10,1,0,5,0,1956.4,1002.33,1062.66,0.7288973176062457,2,324,3,0,Retail,7.55,0
851fef83-6a69-4a89-871a-519530625901,50,Male,South,Divorced,Self-employed,PhD,3,Checking,100,3,8003.47,0,1,10,1,0,8,0,2596.6,1220.55,141.36,0.1363886767963589,0,80,4,0,Technology,9.65,0
c89345bc-b1a4-4858-a3df-ebd3b4c82e20,20,Female,East,Married,Employed,Master,3,Savings,38,2,3995.92,0,1,4,1,1,1,0,785.11,1191.85,896.08,0.1918290707151573,1,730,1,0,Healthcare,5.0,1
e74b55ac-a42b-4095-afdf-6629dfe5aa22,72,Female,West,Single,Employed,Bachelor,2,Savings,105,1,4641.01,0,0,8,1,0,1,1,1775.1,3105.77,715.96,0.2672573981009363,1,730,1,0,Technology,12.77,1
f37be211-794d-4900-b59c-a3bd055f31c7,31,Female,West,Single,Retired,Bachelor,0,Savings,38,2,6740.9,0,1,4,0,0,3,0,975.61,2916.34,774.09,0.9146683945984692,1,730,1,0,Technology,6.98,1
435cf61e-31ce-44dd-a319-7d407d4e5685,45,Female,East,Married,Retired,Bachelor,1,Premium,20,2,5171.64,0,0,7,0,0,6,0,2286.18,1002.18,729.35,0.4683186293164815,0,243,1,0,Technology,8.1,1
c2e1366e-8e17-4111-9a14-0344cb88c53b,26,Male,North,Married,Retired,Master,1,Savings,95,2,4421.49,0,1,8,1,1,3,1,2008.37,1322.95,680.04,0.6317611437941665,0,730,4,1,Other,14.09,1
6bd38b3f-2a8e-476a-859e-587e8983ba27,34,Male,North,Widowed,Retired,Master,2,Savings,50,3,5320.56,0,1,9,1,0,8,0,1257.91,1078.63,1058.97,0.9352469335205172,0,730,2,0,Healthcare,5.37,0
8f652b59-d227-4d35-a876-433b50aa51d7,56,Male,North,Single,Employed,PhD,3,Savings,39,4,97.36,0,1,5,1,1,3,0,1793.85,1448.91,900.55,0.3436936810946125,1,730,5,0,Education,8.6,0
912aac25-a082-40e7-a799-2626da1c521b,42,Male,West,Single,Student,College,1,Savings,78,3,6877.76,0,0,10,0,1,7,0,1488.4,974.05,1279.45,0.945415271745445,0,39,1,0,Healthcare,2.05,0
6e261e89-7a71-44a3-9cb0-040c84130694,34,Female,South,Married,Employed,College,1,Checking,19,3,3786.18,0,1,7,0,0,7,0,1548.15,2938.73,371.02,0.044376193500995975,1,730,4,0,Healthcare,9.43,1
99c7f9b5-3696-41d1-b399-34ae2155358a,61,Male,South,Married,Employed,Bachelor,0,Savings,60,2,2848.64,0,0,10,1,1,7,0,922.71,684.31,489.27,0.22008869362690275,0,165,2,0,Education,7.61,0
c311fe43-495e-4c6e-a278-e86f9989532c,43,Male,North,Married,Employed,Bachelor,2,Checking,54,4,2946.88,0,0,10,0,0,5,1,1652.81,992.66,1092.88,0.4205288820681772,0,730,2,0,Retail,13.48,0
c3883aa3-c4b2-48d0-8655-a651198baa7b,38,Male,West,Single,Self-employed,College,1,Savings,97,4,10783.81,0,1,9,0,0,1,0,1831.95,1587.77,1174.34,0.3989396335314279,2,730,5,0,Healthcare,2.49,0
bd8ab987-9143-4a9a-90b2-cdd18f2985ca,36,Female,West,Married,Employed,College,1,Savings,8,1,5420.64,0,0,9,1,0,2,0,1019.15,982.62,919.55,0.7526740137445408,0,730,3,0,Other,11.47,0
1d1b2e23-608b-4ab4-80c1-05bc5c27eb0e,74,Male,East,Married,Retired,College,3,Checking,79,2,8715.27,0,0,7,1,0,5,0,1323.83,1520.69,655.27,0.22558906007199275,0,170,3,0,Healthcare,13.21,0
7c8908e6-5d9a-4556-9f60-1795d12ee014,70,Male,North,Married,Employed,High School,0,Checking,119,2,7141.72,0,1,9,0,1,1,1,2199.35,2029.02,1070.25,0.9496705635505612,1,730,1,0,Education,5.13,1
a6bebf88-c1e4-4c97-b13d-fb78fc6a4df3,49,Male,West,Single,Employed,Master,0,Savings,110,2,7888.64,1,0,7,0,0,3,0,1221.08,1621.57,1134.62,0.40514308528054555,0,730,3,0,Manufacturing,10.16,0
d888dd7b-79ed-44fb-b247-64a1d65f198f,53,Male,South,Married,Employed,College,0,Savings,114,1,278.93,0,1,4,1,1,1,1,2332.32,1273.5,1.89,0.5194786481101119,2,730,5,0,Technology,16.66,0
1e0a1aa1-7490-47c7-8c95-94e44a809c2f,32,Male,North,Married,Retired,College,4,Savings,48,2,4257.5,0,1,4,1,1,1,0,2219.89,2423.65,1142.02,0.030332495055989228,0,730,2,0,Healthcare,3.08,0
af1f153d-0960-43b0-b682-236a71bf178e,69,Female,South,Widowed,Employed,Bachelor,0,Checking,21,3,4310.95,1,1,9,1,1,4,1,1451.79,1726.57,272.4,0.14054607121063,1,68,5,0,Technology,13.7,0
4dd1067e-cfa2-4cd8-ba8b-ba266ff31c22,63,Male,West,Divorced,Self-employed,High School,2,Savings,60,3,6352.58,0,1,12,1,1,5,0,1227.47,1339.03,667.59,0.6929165529466087,1,730,3,0,Other,13.36,0
a9c00984-5022-49fa-b60b-b32b72946523,71,Female,North,Single,Retired,Master,1,Savings,68,1,6244.56,0,1,6,1,1,2,1,972.35,1193.63,864.06,0.6689134254302153,1,730,1,0,Technology,4.24,0
b861874f-72ae-4aeb-9e32-786b4ac11b32,28,Female,West,Married,Self-employed,Bachelor,3,Premium,38,3,5698.71,0,1,7,1,1,5,1,920.04,362.74,359.65,0.021672735571125146,0,730,4,0,Technology,3.23,0
25696322-5ead-4f86-9871-a1e1462274ea,21,Male,West,Divorced,Retired,Bachelor,1,Savings,60,2,3205.57,0,1,6,0,1,2,0,731.63,482.82,532.47,0.26658173333459145,0,730,3,1,Manufacturing,6.75,0
80ea99a5-1f16-46bc-8801-a89f63c57c2c,64,Male,West,Single,Retired,High School,0,Premium,28,1,8433.72,0,1,10,0,0,3,0,1362.11,2350.59,591.72,0.5901780510381837,0,730,1,1,Manufacturing,4.49,0
77c82624-f739-4d51-9fab-19fd2d290ff7,42,Female,West,Married,Employed,College,2,Premium,76,3,6356.77,0,1,8,1,1,3,0,1951.63,2030.77,1450.99,0.3501158037930645,0,730,5,0,Technology,7.67,0
666e2aa2-cd4c-43ed-a2aa-f3b989183fc7,63,Male,West,Married,Employed,Master,3,Checking,32,1,4409.27,1,0,12,0,1,4,1,63.15,2317.84,270.7,0.5888331682946363,0,730,2,0,Education,10.31,1
1eeb8d88-3a1f-48d9-a739-a3d7e4a2302c,53,Female,South,Married,Retired,High School,0,Premium,56,4,4510.75,0,1,8,1,0,1,0,2145.38,2140.05,809.42,0.9396760655330819,0,340,5,0,Technology,13.36,1
fee360e7-4b5d-4eb1-8c4f-5b499e6084b2,45,Male,North,Married,Employed,Bachelor,0,Savings,81,2,336.5,0,0,3,1,0,4,1,1698.9,1391.05,654.02,0.8612142854367137,0,168,2,0,Other,18.7,1
44e3500e-2021-4b14-bcb4-628bc285f5bf,79,Other,North,Married,Student,Master,1,Checking,43,4,5266.71,0,1,12,0,1,2,1,838.18,689.83,309.82,0.1528332339579801,0,730,4,0,Technology,13.61,0
f3446807-ef76-4dc9-a296-f47c973a05e8,40,Female,North,Single,Employed,Bachelor,2,Checking,4,2,10423.31,0,0,8,0,0,1,0,2109.52,717.57,627.53,0.9042012295960355,1,730,2,0,Other,14.48,0
b1cb3a66-ccbe-4db3-8480-53a6b0ffb1b4,35,Female,East,Widowed,Employed,High School,1,Savings,14,1,2101.03,0,1,6,0,1,5,0,2100.58,756.46,917.51,0.6971323049561791,0,730,1,0,Retail,13.27,1
532f9bfb-a4ea-4a28-8e68-d955f12bcf4a,20,Male,South,Single,Employed,Bachelor,0,Savings,41,2,6789.03,0,1,5,1,1,5,0,1522.98,977.52,1287.51,0.12403228342700645,0,730,1,0,Manufacturing,11.06,1
ecd7a59e-e390-4c5a-bab6-060c6a936382,25,Female,South,Married,Self-employed,College,1,Savings,18,2,6522.76,1,0,6,1,1,2,0,2207.91,1969.37,1393.25,0.07101710988447574,0,730,1,0,Manufacturing,24.3,1
98d4301d-4bb5-433b-a772-a0629451e25a,71,Female,North,Married,Student,High School,0,Savings,107,1,1200.12,0,1,6,1,1,4,1,484.61,570.05,496.57,0.09545322942292378,0,280,4,0,Retail,22.28,0
c7c03d04-4ee5-49c1-9635-c23050caec31,60,Female,East,Widowed,Unemployed,College,1,Savings,90,1,2198.18,0,1,7,0,0,2,0,1517.42,940.79,474.14,0.5596147722383349,0,730,1,0,Healthcare,10.65,0
4d3e4eba-d070-4f65-a77b-bd1295de5e49,42,Male,West,Single,Employed,High School,2,Savings,40,3,2794.57,0,1,9,0,1,1,0,1982.93,1529.75,677.34,0.5565766088690355,0,228,3,0,Other,18.36,0
84a2dad7-9516-48f8-8812-6492497f6ca5,37,Male,East,Single,Student,PhD,0,Checking,90,1,7420.27,0,0,12,1,1,5,0,2067.49,985.11,256.35,0.6103692950758033,1,54,3,0,Other,12.43,1
523fbcbd-331a-49de-8a0e-77c25b19e735,53,Female,South,Single,Retired,College,1,Savings,48,2,7430.01,0,1,5,0,1,3,0,2071.62,1327.81,789.42,0.694759158541264,0,730,2,0,Healthcare,4.87,0
275986ad-1684-475f-bbd4-062191eef218,63,Female,East,Married,Employed,Bachelor,2,Checking,27,4,9389.35,0,1,13,1,0,1,0,1896.9,653.03,976.3,0.18969821316405455,1,730,1,0,Retail,16.69,0
a363f3dc-1308-469b-b3de-231c3d263119,67,Female,East,Married,Employed,Bachelor,2,Savings,55,2,5706.5,0,1,6,0,0,5,1,720.45,520.47,1153.97,0.16343983014826768,1,730,2,1,Technology,16.28,0
2ddb2914-7b4f-4b7c-b2b5-9c337551434d,48,Male,South,Single,Retired,College,3,Savings,53,1,5982.02,0,1,10,1,1,1,0,1385.94,1759.59,531.25,0.4512153387706186,0,730,3,0,Healthcare,5.37,0
3e34b895-825a-49fe-86f1-8677166b023c,32,Male,West,Married,Employed,Bachelor,3,Savings,38,2,2052.82,0,1,10,0,0,2,0,1594.95,644.83,193.0,0.49069877666444095,1,730,3,0,Technology,11.52,0
c0f7108f-bd16-4a20-8061-206147e39996,76,Female,North,Married,Employed,High School,0,Savings,46,1,4564.32,0,1,10,1,0,5,0,2366.97,1209.16,436.52,0.10666660299698338,0,205,4,0,Retail,12.97,0
a4632e47-0325-4516-8567-f431a89e4847,50,Male,East,Divorced,Retired,Bachelor,2,Savings,63,2,5885.24,0,0,10,1,0,0,1,1894.43,1044.22,1453.75,0.9675146557553364,0,730,5,0,Other,13.01,0
7a6855b8-02d8-4c4c-b71c-7491d45ba972,19,Male,North,Single,Self-employed,College,2,Savings,18,2,6064.44,0,1,6,1,0,2,0,1546.6,2107.41,1256.36,0.881668858502673,1,730,2,0,Technology,3.47,0
0c5d25ce-eb62-4838-be7a-e4ca8faa245b,49,Female,West,Married,Employed,Bachelor,2,Checking,2,1,3463.47,0,1,7,1,0,3,0,588.74,1685.39,940.91,0.02830231493237223,1,730,1,0,Technology,9.86,0
8ddefdd6-b742-4cb4-99b8-ad726d6e267d,56,Male,East,Married,Employed,High School,1,Savings,61,4,4127.92,1,1,13,1,0,3,0,761.07,2129.13,812.62,0.35952343531832665,0,79,1,0,Manufacturing,5.73,1
7711c123-cf2b-4001-8810-12cc6ff238bc,29,Male,East,Married,Employed,College,0,Premium,113,1,816.06,0,1,9,0,0,0,0,630.53,1341.68,1117.34,0.6765925313794786,0,730,1,1,Technology,4.97,1
21c62411-30fa-4695-a061-d36f2eb8d53e,77,Female,East,Married,Self-employed,Master,2,Savings,63,1,616.21,0,1,11,1,0,4,1,1751.15,1206.69,1488.16,0.6138744003698262,1,730,3,0,Healthcare,10.54,0
d22c87b5-401a-4b00-a5b6-b0ea8085caa4,38,Male,North,Divorced,Employed,Master,1,Savings,66,2,4315.75,1,0,6,0,0,0,0,684.58,1458.6,391.53,0.900286247850877,1,50,5,0,Other,13.69,1
7fcae1f4-a83c-4aae-b4a0-b959d9f8116f,46,Male,North,Married,Employed,High School,3,Savings,100,3,3622.18,0,1,6,1,1,2,0,1671.84,843.61,822.9,0.1290487956189842,0,730,4,0,Manufacturing,8.38,1
2e716ae4-021b-4232-8ff3-191573007df2,64,Female,East,Married,Employed,PhD,0,Savings,9,1,6019.78,0,1,7,0,1,2,1,286.59,949.42,757.21,0.7410411545842842,1,730,5,0,Other,11.1,0
aa69cdf2-758e-4bde-8d09-740901bbffa6,68,Female,South,Single,Employed,Bachelor,2,Checking,88,1,4484.16,0,1,6,0,1,0,0,2046.33,1424.87,1055.63,0.9776828551206733,0,730,2,0,Healthcare,12.54,0
076b630d-87b6-4132-b616-c54d9599d7cf,39,Female,East,Single,Employed,Master,1,Savings,80,2,1722.61,0,0,11,1,0,4,0,3742.55,573.66,1160.72,0.8085540282319293,0,730,4,1,Education,8.68,0
ef92b3cc-e712-409f-8efb-4e5f5d2a9cc6,18,Female,West,Married,Employed,Bachelor,3,Checking,14,2,6525.34,0,0,2,0,0,3,1,1577.63,1406.44,383.89,0.34456417715437304,2,730,5,0,Retail,18.6,0
bf8b84fe-7db1-495e-afed-393354d3ea97,35,Female,East,Married,Employed,High School,1,Savings,109,3,6153.28,0,1,5,0,0,5,1,468.31,1369.29,1123.02,0.7143510440465871,0,730,4,0,Other,7.07,0
f882a252-daf5-4326-993f-3c6a026ab998,58,Female,North,Married,Student,Bachelor,4,Savings,94,3,5071.72,0,1,6,0,0,3,1,400.25,1874.3,1338.31,0.8791374571230122,1,730,3,0,Other,9.1,0
37764709-1c70-4c13-8c4a-6896a54b639f,68,Male,West,Divorced,Employed,College,2,Savings,65,2,10211.22,0,0,7,1,0,3,0,154.68,679.87,1145.69,0.26833602629955267,1,730,3,0,Retail,4.43,0
aa018681-1e3c-421f-887a-fc3b79fbb2fd,76,Male,West,Married,Retired,Master,1,Checking,41,3,3365.46,0,1,5,0,0,2,1,1306.2,696.21,1152.43,0.5392582818517779,1,203,5,1,Technology,6.03,0
2c5ddd85-2cd5-4364-8000-be9246202890,31,Female,East,Divorced,Employed,High School,1,Savings,52,2,10964.88,0,0,8,1,0,1,0,1843.54,1648.29,546.73,0.34973400324983306,0,730,2,1,Healthcare,10.76,1
402e49c1-76d4-4710-94e4-767e01ce7d88,31,Male,West,Married,Self-employed,College,3,Savings,22,2,8662.18,0,1,8,1,1,3,1,382.4,970.74,677.55,0.6418433625764566,0,730,1,0,Manufacturing,14.36,1
0893bd1f-e5ca-40a2-b0ae-9fe6f9c177a1,76,Male,South,Married,Retired,College,2,Checking,18,1,208.68,1,1,6,1,1,4,1,250.52,907.26,1008.72,0.09079125852825698,0,730,2,0,Manufacturing,10.92,1
861094d0-cd61-41fc-8b09-61ed8a425fbf,74,Male,West,Married,Student,Master,3,Savings,88,1,4012.83,0,1,12,0,1,3,0,901.35,902.27,1378.1,0.41908869429762874,2,730,3,0,Education,11.45,1
b345a43b-739f-4476-b2cc-62b2c4ba4369,64,Female,South,Single,Employed,Bachelor,3,Savings,29,1,2184.76,0,1,9,0,1,4,0,2416.5,1546.01,266.05,0.9360481841362638,0,730,2,0,Education,18.86,0
4bc9f74a-c8ae-4931-8d60-508d69b3099d,72,Male,East,Single,Employed,College,2,Savings,50,4,7754.53,0,1,10,1,0,9,0,2669.76,1258.01,324.79,0.9953671545529398,1,730,3,0,Manufacturing,10.77,0
849412bf-bc15-4993-9c53-d2ca5679a980,79,Female,North,Married,Employed,High School,0,Premium,22,3,7090.62,0,1,7,1,0,4,1,2376.24,446.09,539.69,0.5811739940532715,0,730,2,0,Healthcare,15.29,0
